epoch,train_loss,valid_mse,valid_mae
1,0.6791947036981583,0.5674351538331232,0.5687126168428098
2,0.5380351940790812,0.5050552035724414,0.5370679406670014
3,0.4593152180314064,0.4940059617142658,0.5319459800655956
4,0.4869295582175255,0.5069564683851768,0.5461589255238517
5,0.4258742555975914,0.4937558384116006,0.5411348973740241
6,0.43579435845216113,0.5006452465145618,0.5414362046846422
7,0.4135714794198672,0.49408619885064053,0.536723084538006
8,0.40159091353416443,0.496004111866663,0.5342671241107094
9,0.38659826169411343,0.4908250055859456,0.5351664493598829
10,0.41305987536907196,0.48957339717656523,0.5344072321055969
11,0.39386554062366486,0.48894935869782463,0.5362989911885654
12,0.3733472799261411,0.4977080833604548,0.5342397853391964
13,0.3757829467455546,0.5089083940291104,0.5407047126554951
14,0.36913402130206424,0.5051425862413055,0.5410099546168181
15,0.3474688318868478,0.5099239230053366,0.542630350659453
16,0.3792257457971573,0.5041298901780047,0.5422316236345305
17,0.3674315835038821,0.5077925877966143,0.5455386008366437
18,0.3744521538416545,0.5091828347987835,0.5417953011352936
19,0.34477310876051587,0.5062524938112305,0.5452712870306757
