epoch,train_loss,valid_mse,valid_mae
1,0.76214998960495,0.8428916878949009,0.6971615685218724
2,0.693737655878067,0.833163929443856,0.6978341914558607
3,0.6438149213790894,0.829764058446872,0.703057886790746
4,0.5901190638542175,0.8323863804221698,0.7116110368927945
5,0.5490936040878296,0.8344418688290567,0.7194205608725401
6,0.5145787000656128,0.8311652579511615,0.7230829060813522
7,0.4805132746696472,0.8159217437233838,0.7177012469362043
8,0.45839402079582214,0.791194549790516,0.7045520118351697
9,0.4449782073497772,0.7653506497727623,0.6893303074001053
10,0.44047480821609497,0.7523458089745294,0.6824901079517794
11,0.427595853805542,0.752575704040101,0.6847069773547046
12,0.41969603300094604,0.755767719435672,0.6884292978790508
13,0.4225900173187256,0.7513673651775095,0.6864552023650836
14,0.4105689823627472,0.7424558932037885,0.6807534200641491
15,0.4019380658864975,0.7372138605768659,0.677263730825171
16,0.40443485975265503,0.740535460920817,0.6801968541733437
17,0.39610834419727325,0.7445436318405716,0.6837000630075943
18,0.3971024602651596,0.7469779187385974,0.6861231650133954
19,0.39621058106422424,0.7508970397874857,0.6892265075522512
20,0.39616113901138306,0.7444977320268276,0.6852438329197679
21,0.39391839504241943,0.7313383366543064,0.676522422947674
22,0.3906388133764267,0.7270912028287765,0.6736541478825394
23,0.3865485042333603,0.7345141066238509,0.6790567119891027
24,0.3833034932613373,0.74284909554089,0.6848893036298115
25,0.38506366312503815,0.7376727409940074,0.6817095876103404
26,0.38325023651123047,0.7213778036936792,0.6704959817948085
27,0.3817285895347595,0.7141909140449334,0.6658433323114067
28,0.3809569180011749,0.7224693496712615,0.6726974415674338
29,0.3864383101463318,0.7331139458459667,0.6796967786854972
30,0.38163959980010986,0.7477527457752876,0.6885252407436572
