epoch,train_loss,valid_mse,valid_mae
1,0.7787504196166992,0.8021298597978946,0.6728445850035949
2,0.6975827316443125,0.7197003373620086,0.6323888835641253
3,0.6171485781669617,0.6323436586899689,0.5935654866369894
4,0.5601207415262858,0.5696798974337665,0.5662876949644872
5,0.5157952358325323,0.5372038538200107,0.5513375198568865
6,0.48180770377318066,0.5250624372132896,0.5443310999845236
7,0.4599340111017227,0.5150388957575297,0.5412671776197455
8,0.4409730186065038,0.5021797800247506,0.5376330178169789
9,0.43560415506362915,0.509059210230011,0.5418877110325113
10,0.4201776583989461,0.5036001340224868,0.541082553368621
11,0.4182256410519282,0.5028563375845503,0.5425944172159906
12,0.4099394778410594,0.507492688562795,0.542310195984403
13,0.4099161277214686,0.5186523972406508,0.5490390387740491
14,0.40468759338061017,0.5094737299698993,0.5459558672144015
15,0.40483268598715466,0.506062873835529,0.54429339167571
16,0.40007925530274707,0.520195130816396,0.5504113872516619
