epoch,train_loss,valid_mse,valid_mae
1,0.7166397174199423,0.7113308201730844,0.629583143882952
2,0.5655134717623392,0.5761668358290811,0.5752612636982363
3,0.4835386474927266,0.5128079811515016,0.5477344175532791
4,0.4396446843942006,0.4961741007239242,0.5398293058234482
5,0.42629947264989215,0.49469902888149236,0.545309025532259
6,0.4192430078983307,0.49758963110756027,0.5432022387041194
7,0.4131953666607539,0.5015145012528782,0.5479276819747229
8,0.4091717799504598,0.49721602808804877,0.5442341473020141
9,0.4090593606233597,0.4950030179422901,0.5440432777327192
10,0.4036042441924413,0.4943052483644413,0.5424024025818774
11,0.40593161682287854,0.49250982087632633,0.5425421585267242
12,0.40323983629544574,0.49012996997204794,0.5398579159948387
13,0.4007249077161153,0.4920496555586612,0.5425146105816115
14,0.4042162944873174,0.4886589028734639,0.5382188494689523
15,0.399800846974055,0.4922203623383147,0.5426410051076911
16,0.39842817187309265,0.49034962216353195,0.5403332071016222
17,0.39701078335444134,0.49100833549203016,0.5419295029879714
18,0.3969711760679881,0.49227193247080536,0.5410855791943233
19,0.3968708664178848,0.4927717626179009,0.5400043234146282
20,0.39412978788216907,0.49856901293123856,0.5447676611355042
21,0.3901275396347046,0.4982908168293798,0.5447606110946263
22,0.39127988119920093,0.5009165741811006,0.5438358234287443
