epoch,train_loss,valid_mse,valid_mae
1,0.7102784812450409,0.7060824918208928,0.6265214557603024
2,0.5537560284137726,0.5797643895327167,0.5756269415063839
3,0.4832607905069987,0.5238629938045276,0.5444607439895977
4,0.447379266222318,0.5119841955112117,0.5383965295673542
5,0.42895854512850445,0.4973039839848164,0.537993801123926
6,0.42131298780441284,0.5014312507479851,0.5380918823404316
7,0.42112233738104504,0.49808314662154024,0.5394265116070542
8,0.4136955787738164,0.5086152721178332,0.5407510426737714
9,0.4094609518845876,0.4979105967432193,0.5388938507948293
10,0.4091088225444158,0.4994191680274742,0.5379355653791627
11,0.40824202199776966,0.5053256840808986,0.5412747969025318
12,0.40853285789489746,0.5000864233379341,0.5379272874596127
13,0.4085431694984436,0.4967287182891328,0.5371263060070857
14,0.4059364249308904,0.5149262943465357,0.547009598756314
15,0.4048215796550115,0.5143759584325547,0.5473553156948611
16,0.4028456509113312,0.5049336398818799,0.5456963986589468
17,0.4006282538175583,0.5234127836074122,0.553958487474873
18,0.39683345953623456,0.5283220204181232,0.5581669663403024
19,0.4000122497479121,0.5294836777748075,0.5578951386147324
20,0.3905126800139745,0.5152476267500952,0.553551544899478
21,0.38982000450293225,0.5473209517680715,0.5662406377602304
