epoch,train_loss,valid_mse,valid_mae
1,0.726285437742869,0.7156628020689292,0.6299476122765425
2,0.5701209406057993,0.5753835032060496,0.5741223994340678
3,0.4847080757220586,0.5211223092087993,0.5527621443965542
4,0.4402885337670644,0.500533524175425,0.5367055746488559
5,0.4260288327932358,0.49198340052649475,0.5392462806633881
6,0.41800540188948315,0.49020561226685294,0.5359276885994713
7,0.409540335337321,0.48922474703800634,0.5351327485483084
8,0.4104115515947342,0.492970099593145,0.5375002603088759
9,0.4120647261540095,0.49314838525797644,0.5374657262970949
10,0.4051058888435364,0.4928670667818635,0.5377184043544223
11,0.4040983319282532,0.48962336452827665,0.5356538724593425
12,0.40606990456581116,0.4916424927281873,0.5354023947082978
13,0.40397943059603375,0.49147986030648333,0.5374989388109351
14,0.40230053166548413,0.4918513702918539,0.5348723026571126
15,0.3957242767016093,0.49247623661166023,0.5364157863967504
