epoch,train_loss,valid_mse,valid_mae
1,0.734824925661087,0.7209729244906703,0.6319652814231049
2,0.5837102433045706,0.5883637042602399,0.5779364545232745
3,0.49884965519110364,0.5313495154658203,0.5549767801917538
4,0.4481390913327535,0.5077883554679891,0.5387702538745391
5,0.4298147112131119,0.4885972489780168,0.534056910516965
6,0.42320668200651806,0.4879388269785709,0.5324985495460803
7,0.4185321033000946,0.492699161702245,0.5348802631367096
8,0.41388512154420215,0.49776756108520104,0.5387062300239791
9,0.4089237054189046,0.49560532004668073,0.5374847321722124
10,0.4071463942527771,0.49657249332474895,0.5380378612372702
11,0.4057394216458003,0.4949725603965888,0.5360365377267614
12,0.4036603222290675,0.4961896714375464,0.5384774373999945
13,0.4026624659697215,0.49711179618825246,0.5373884619323553
14,0.4017917364835739,0.4967076950059268,0.5377605819670793
